OBJECTID_1,AreaCateg,POINT_X,POINT_Y
"6,824",1,"517,959.955899998550000","157,438.651399999860000"
"6,825",1,"515,962.349200002850000","154,283.689100001010000"
"6,826",1,"565,396.061399996280000","85,616.052499998361000"
"6,827",1,"565,725.405000001190000","85,605.914999999106000"
"6,828",1,"516,326.867899999020000","157,064.133799999950000"
"6,829",3,"537,276.590800002220000","155,169.900199998170000"
"6,830",3,"509,464.568899996580000","153,533.409899998460000"
"6,831",2,"511,623.526500001550000","153,171.820099998270000"
"6,832",1,"518,037.235699996350000","157,403.507800001650000"
"6,833",4,"523,408.180600002410000","156,807.560100000350000"
"6,834",1,"515,167.973700001840000","154,223.058400001380000"
"6,835",5,"501,318.921899996700000","151,400.498900000010000"
"6,836",1,"570,049.920800000430000","86,080.517900001258000"
"6,837",2,"566,474.083599999550000","85,866.216899998486000"
"6,838",1,"517,157.245200000700000","157,781.614599999040000"
"6,839",1,"517,265.386299997570000","156,844.291299998760000"
"6,840",3,"506,361.611000001430000","129,379.712000001220000"
"6,841",1,"516,334.530000001190000","157,655.434999998660000"
"6,842",5,"536,623.658200003210000","153,908.589400000870000"
"6,843",3,"510,801.217100001870000","154,534.517200000580000"
"6,844",1,"516,306.223700001840000","157,635.138700000940000"
"6,845",1,"516,608.925200000410000","156,526.386999998240000"
"6,846",3,"517,092.003499999640000","154,015.383600000290000"
"6,847",3,"505,027.624499998990000","88,286.730599999428000"
"6,848",1,"504,266.606700003150000","88,328.700100000948000"
"6,849",2,"543,551.087099999190000","139,029.681099999700000"
"6,850",1,"503,027.955499999230000","125,763.918800000100000"
"6,851",2,"508,357.648699998860000","125,642.180799998340000"
"6,852",1,"499,626.507299996910000","93,697.541200000793000"
"6,853",1,"507,007.631999999280000","130,363.083299998190000"
"6,854",3,"500,229.360299997030000","118,096.598200000820000"
"6,855",2,"500,942.704199999570000","117,846.738899998370000"
"6,856",4,"496,019.483000002800000","117,054.819499999280000"
"6,857",3,"565,756.992399998010000","91,980.013999998569000"
"6,858",1,"543,718.737099997700000","138,504.568199999630000"
"6,859",2,"500,421.370700001720000","124,731.217900000510000"
"6,860",1,"510,687.495700001720000","91,880.619300000370000"
"6,861",3,"494,830.906499996780000","122,849.749299999330000"
"6,862",3,"506,170.354599997400000","132,693.094399999830000"
"6,863",1,"508,827.590599998830000","130,653.542300000790000"
"6,864",1,"515,659.497599996630000","140,398.604499999430000"
"6,865",3,"491,087.366300001740000","126,375.040399998430000"
"6,866",3,"504,280.837800003590000","89,186.768800001591000"
"6,867",1,"504,738.070299997930000","87,998.830299999565000"
"6,868",1,"504,780.276199996470000","87,981.655600000173000"
"6,869",1,"506,982.392800003290000","87,869.943700000644000"
"6,870",1,"504,675.527999997140000","87,742.090900000185000"
"6,871",1,"505,266.094599999490000","87,454.579900000244000"
"6,872",1,"504,730.403300002220000","87,476.875399999321000"
"6,873",5,"488,045.306500002740000","114,396.252099998300000"
"6,874",1,"505,131.935099996630000","87,468.441300000995000"
"6,875",1,"505,094.719099998470000","87,436.979100000113000"
"6,876",1,"496,188.356499999760000","101,074.727299999450000"
"6,877",1,"496,177.241599999370000","100,992.352099999790000"
"6,878",1,"562,506.630999997260000","84,669.738400001079000"
"6,879",1,"562,228.064099997280000","84,584.866000000387000"
"6,880",1,"561,391.170500002800000","84,342.136500000954000"
"6,881",3,"527,520.357000000770000","164,584.138999998570000"
"6,882",4,"503,527.918799996380000","215,050.976199999450000"
"6,883",4,"527,300.276100002230000","214,400.031599998470000"
"6,884",3,"527,832.662600003180000","215,239.450300000610000"
"6,885",3,"500,504.522900000210000","157,764.353799998760000"
"6,886",1,"517,806.769299998880000","157,632.073399998250000"
"6,887",5,"510,655.195600003000000","207,598.569899998610000"
"6,888",3,"500,974.142099998890000","197,618.984499998390000"
"6,889",1,"517,570.832900002600000","157,474.419700000440000"
"6,890",1,"517,151.009599998590000","156,712.435800001030000"
"6,891",1,"518,400.481899999080000","157,562.218199998140000"
"6,892",1,"509,990.110399998720000","194,719.475400000810000"
"6,893",1,"565,471.811200000350000","85,588.877799998969000"
"6,894",1,"564,634.275300003590000","85,533.033100001514000"
"6,895",5,"529,800.422799997030000","200,661.334199998530000"
"6,896",5,"526,572.721299998460000","184,665.578099999580000"
"6,897",3,"519,712.104199998080000","199,953.329199999570000"
"6,898",1,"517,211.519900001590000","157,007.588700000200000"
"6,899",1,"514,265.142899997530000","182,652.373300001030000"
"6,900",1,"516,362.844999998810000","157,675.750000000000000"
"6,901",1,"518,116.058499999340000","157,669.773499999200000"
"6,902",1,"518,378.997800000010000","159,094.760600000620000"
"6,903",3,"515,338.530000001190000","152,948.820900000630000"
"6,904",3,"520,392.251999996600000","146,931.290100000800000"
"6,905",1,"517,935.150899998840000","158,777.138700000940000"
"6,906",1,"518,103.741800002750000","158,772.321800000970000"
"6,907",3,"505,410.968999996780000","152,570.141800001260000"
"6,908",1,"516,139.534999996420000","157,449.627000000330000"
"6,909",3,"503,584.091300003230000","161,729.253400001670000"
"6,910",4,"506,052.998000003400000","171,034.580800000580000"
"6,911",1,"515,367.256899997590000","156,999.006700001660000"
"6,912",3,"511,015.286600001160000","155,238.571199998260000"
"6,913",3,"520,862.181299999360000","194,128.726399999110000"
"6,914",1,"524,700.297200001780000","163,336.751499999310000"
"6,915",4,"520,909.549099996690000","160,526.226500000800000"
"6,916",1,"518,431.868699997660000","159,539.585299998520000"
"6,917",3,"520,595.230499997740000","178,663.815699998290000"
"6,918",1,"517,143.640000000600000","158,151.109999999400000"
"6,919",1,"516,841.538000002500000","157,698.776799999180000"
"6,920",2,"510,134.824600003660000","159,946.157600000500000"
"6,921",1,"514,210.719700001180000","182,329.965700000520000"
"6,922",5,"511,122.242399998010000","167,336.222699999810000"
"6,923",1,"543,745.138300001620000","165,705.068100001660000"
"6,924",1,"510,602.551100000740000","193,840.486000001430000"
"6,925",4,"505,654.943899996580000","141,681.630300000310000"
"6,926",5,"507,657.294600002470000","141,664.008600000290000"
"6,927",1,"516,955.012500002980000","156,525.518599998210000"
"6,928",1,"516,429.703900001940000","150,481.234299998730000"
"6,929",1,"500,968.730800002810000","146,680.745499998330000"
"6,930",2,"516,630.450999997560000","158,252.900800000880000"
"6,931",1,"516,893.482600003480000","156,425.205499999230000"
"6,932",1,"512,688.170800000430000","145,498.403299998490000"
"6,933",1,"516,428.246799997990000","157,237.254700001330000"
"6,934",1,"516,566.599200002850000","158,012.772199999540000"
"6,935",1,"516,225.829499997200000","157,161.602600000800000"
"6,936",1,"518,950.821800000970000","144,283.280200000850000"
"6,937",1,"516,630.690700002010000","157,904.579799998550000"
"6,938",1,"518,031.716200001540000","157,884.514199998230000"
"6,939",2,"513,429.788199998440000","154,242.371100001040000"
"6,940",2,"518,042.678300000730000","154,119.900199998170000"
"6,941",1,"517,029.978600002830000","157,815.164700001480000"
"6,942",1,"517,820.583099998530000","157,426.747499998660000"
"6,943",1,"516,829.778999999170000","142,921.660700000820000"
"6,944",1,"543,646.706500001250000","138,807.783199999480000"
"6,945",1,"517,408.608000002800000","157,420.530900001530000"
"6,946",3,"502,612.122400000690000","156,752.421599999070000"
"6,947",1,"516,417.381899997590000","157,252.185499999670000"
"6,948",1,"515,220.069399997590000","157,050.732900001110000"
"6,949",5,"504,578.564199998970000","151,353.767900001260000"
"6,950",1,"518,211.650200001900000","143,790.372200001030000"
"6,951",3,"489,120.976199999450000","123,602.550599999730000"
"6,952",3,"512,614.953000001610000","155,463.331999998540000"
"6,953",1,"516,919.551600001750000","156,859.946800000970000"
"6,954",4,"541,312.438699997960000","154,138.294500000770000"
"6,955",3,"535,661.767800003290000","151,331.927499998360000"
"6,956",2,"501,093.058700002730000","125,175.862100001420000"
"6,957",2,"513,894.645700000230000","154,618.515700001270000"
"6,958",1,"516,904.508799999950000","157,612.317400000990000"
"6,959",1,"517,775.442800000310000","157,311.160199999810000"
"6,960",1,"517,164.319600000980000","156,611.548700001090000"
"6,961",1,"515,381.853399999440000","154,128.489199999720000"
"6,962",2,"513,642.634599998590000","153,992.151599999520000"
"6,963",4,"484,366.512100003660000","99,648.637800000608000"
"6,964",4,"503,433.697099998590000","116,911.866300001740000"
"6,965",2,"502,799.863700002430000","124,465.986999999730000"
"6,966",4,"498,211.349699996410000","116,898.554299999030000"
"6,967",3,"482,502.828299999240000","108,627.423900000750000"
"6,968",3,"508,852.728399999440000","132,971.124899998310000"
"6,969",3,"511,450.105300001800000","132,490.552900001410000"
"6,970",3,"525,715.390399999920000","156,288.949200000610000"
"6,971",1,"509,786.512500002980000","130,795.443700000640000"
"6,972",4,"506,586.862099997700000","121,494.993999999020000"
"6,973",1,"497,819.233699999750000","98,158.134799998254000"
"6,974",3,"501,533.862800002100000","126,150.723799999800000"
"6,975",1,"503,374.026799999180000","125,190.824700001630000"
"6,976",1,"504,663.371500000360000","87,740.334399998188000"
"6,977",1,"505,003.448399998250000","87,470.759199999273000"
"6,978",1,"504,792.112099997700000","87,448.660700000823000"
"6,979",1,"504,949.357500001790000","87,439.502900000662000"
"6,980",3,"497,404.512699998920000","99,579.453099999577000"
"6,981",1,"565,894.899300001560000","85,662.029599998146000"
"6,982",3,"504,693.457800000910000","119,651.935400001700000"
"6,983",1,"561,290.203800000250000","83,938.223000001162000"
"6,984",1,"518,626.571699999270000","142,303.048500001430000"
"6,985",3,"499,332.801700003450000","162,508.173900000750000"
"6,986",1,"518,289.912000000480000","157,637.613000001760000"
"6,987",4,"509,065.840800002220000","208,028.598000001160000"
"6,988",1,"510,214.505500003700000","194,508.989000000060000"
"6,989",1,"516,879.634999997910000","156,711.983699999750000"
"6,990",1,"515,154.170500002800000","156,800.846599999820000"
"6,991",1,"506,654.103399999440000","129,317.274500001220000"
"6,992",1,"514,008.764499999580000","181,896.142599999900000"
"6,993",2,"522,193.939000003040000","198,373.337499998510000"
"6,994",1,"514,390.527099996810000","181,615.330400001260000"
"6,995",2,"521,180.332400001590000","168,534.151999998840000"
"6,996",5,"505,447.775399997830000","172,238.902699999510000"
"6,997",4,"522,609.916100002830000","172,487.089299999180000"
"6,998",1,"519,831.143899999560000","160,582.548000000420000"
"6,999",1,"518,232.116300001740000","159,651.600699998440000"
"7,000",1,"516,866.181000001730000","156,546.481400001790000"
"7,001",1,"517,884.557700000700000","157,696.297499999400000"
"7,002",1,"514,068.939800001680000","182,008.826400000600000"
"7,003",1,"517,219.639300003650000","156,902.756499998270000"
"7,004",1,"517,975.554899998010000","158,851.318100001660000"
"7,005",1,"516,619.430600002410000","156,323.771999999880000"
"7,006",2,"516,668.108400002120000","158,509.593400001530000"
"7,007",2,"506,937.350800000130000","152,576.416999999430000"
"7,008",1,"517,727.592299997810000","157,458.307000000030000"
"7,009",2,"499,794.434000000360000","162,101.304200001060000"
"7,010",5,"508,051.902999997140000","170,599.750500001010000"
"7,011",3,"512,067.884999997910000","155,086.197000000630000"
"7,012",3,"512,749.198200002310000","155,064.585700001570000"
"7,013",1,"518,470.395900003610000","159,456.726300001140000"
"7,014",2,"516,404.729500003160000","178,454.082600001250000"
"7,015",2,"502,749.012199997900000","157,382.303300000730000"
"7,016",2,"521,568.090199999510000","169,657.317200001330000"
"7,017",1,"517,854.393700003620000","157,381.015599999580000"
"7,018",2,"522,860.160899996760000","168,795.257599998270000"
"7,019",1,"543,727.893500000240000","165,662.646600000560000"
"7,020",1,"528,326.628600001340000","165,234.205200001600000"
"7,021",1,"509,959.872000001370000","194,260.335099998860000"
"7,022",4,"533,321.876800000670000","186,115.159099999820000"
"7,023",5,"504,066.098300002520000","185,121.080400001260000"
"7,024",5,"536,701.198799997570000","163,646.152600001540000"
"7,025",1,"527,149.406300000850000","193,224.298999998720000"
"7,026",3,"512,015.886399999260000","142,232.960200000550000"
"7,027",1,"517,680.730400003490000","157,595.498300001030000"
"7,028",1,"518,308.490900002420000","157,587.972300000490000"
"7,029",1,"516,626.825699999930000","156,501.634500000630000"
"7,030",1,"518,435.404100000860000","157,511.879900000990000"
"7,031",2,"539,372.537399999800000","148,177.227099999790000"
"7,032",1,"517,886.589800000190000","158,357.051399998370000"
"7,033",1,"504,808.519199997190000","87,934.391199998558000"
"7,034",1,"516,846.978399999440000","156,489.479299999770000"
"7,035",2,"540,170.431400001050000","147,567.214999999850000"
"7,036",3,"498,473.820000000300000","147,220.040100000800000"
"7,037",1,"516,946.450499996540000","156,435.438299998640000"
"7,038",1,"516,530.943599998950000","156,276.875300001350000"
"7,039",3,"519,575.847800001500000","145,957.858600001780000"
"7,040",1,"516,778.207699999210000","156,104.491799999030000"
"7,041",1,"516,742.675700001420000","156,069.481300000100000"
"7,042",1,"516,259.048699997370000","155,971.204500000920000"
"7,043",2,"518,661.715199999510000","157,947.312100000680000"
"7,044",1,"518,410.794299997390000","157,994.511900000270000"
"7,045",1,"517,029.210400000210000","155,958.442000001670000"
"7,046",1,"516,873.339299999180000","155,973.088199999180000"
"7,047",1,"518,296.178599998350000","157,971.831399999560000"
"7,048",1,"517,824.916199997070000","157,877.298900000750000"
"7,049",1,"517,817.547100000080000","157,453.043800000100000"
"7,050",1,"543,773.048799999060000","138,283.010200001300000"
"7,051",1,"518,063.787299998100000","157,819.774000000210000"
"7,052",3,"484,599.596699997780000","106,861.986600000410000"
"7,053",4,"490,783.384900003670000","106,143.535300001500000"
"7,054",3,"512,137.026199996470000","143,042.722300000490000"
"7,055",2,"517,646.590899996460000","143,073.184099998330000"
"7,056",1,"543,410.538000002500000","138,917.700300000610000"
"7,057",3,"516,655.671700000760000","155,148.926199998710000"
"7,058",1,"517,165.648800000550000","157,257.461500000210000"
"7,059",1,"515,383.218999996780000","154,218.501699998970000"
"7,060",1,"517,078.144100002940000","156,903.313400000330000"
"7,061",1,"531,016.230700001120000","155,633.536100000140000"
"7,062",1,"516,579.567900002000000","155,681.650299999860000"
"7,063",1,"516,663.317400000990000","155,658.910000000150000"
"7,064",1,"570,067.784699998800000","86,027.973600000143000"
"7,065",1,"517,360.925399996340000","157,366.829199999570000"
"7,066",1,"516,745.829899996520000","156,729.944200001660000"
"7,067",1,"516,765.725299999120000","156,785.969799999150000"
"7,068",1,"517,348.086400002240000","156,738.454399999230000"
"7,069",1,"514,990.097999997440000","154,337.223799999800000"
"7,070",2,"508,643.081100001930000","142,558.365100000050000"
"7,071",1,"497,888.278099998830000","120,303.548099998380000"
"7,072",2,"509,851.696900002660000","130,353.296300001440000"
"7,073",1,"502,646.954000003640000","125,925.982900001110000"
"7,074",2,"491,985.521999999880000","116,923.375100001690000"
"7,075",5,"488,073.140000000600000","116,001.918499998750000"
"7,076",1,"494,139.760600000620000","114,135.686900001020000"
"7,077",1,"510,669.543899998070000","91,850.053199999034000"
"7,078",3,"509,073.751299999650000","134,179.119300000370000"
"7,079",3,"490,742.324299998580000","122,759.227699998770000"
"7,080",2,"509,729.886100001630000","131,045.550099998710000"
"7,081",3,"509,524.014700002970000","130,667.880499999970000"
"7,082",1,"506,408.037000000480000","128,662.870499998330000"
"7,083",1,"503,427.550999999050000","125,340.269699998200000"
"7,084",1,"505,137.449400000270000","87,744.405600000173000"
"7,085",1,"562,411.895800001920000","84,714.061099998653000"
"7,086",2,"562,528.141099996860000","85,016.450100000948000"
"7,087",1,"561,287.571099996570000","84,023.769699998200000"
"7,088",1,"514,943.894900001590000","156,913.305500000720000"
"7,089",3,"511,645.574799999590000","181,167.863600000740000"
"7,090",5,"506,518.478100001810000","213,379.296999998390000"
"7,091",5,"525,098.740099996330000","209,411.910599999130000"
"7,092",1,"516,949.642300002280000","156,717.928599998350000"
"7,093",1,"513,351.800999999050000","156,683.931400001050000"
"7,094",1,"517,102.496200002730000","156,696.246899999680000"
"7,095",1,"515,116.172600001100000","156,799.956999998540000"
"7,096",4,"511,854.714199997480000","201,554.892999999230000"
"7,097",4,"516,564.841200001540000","196,650.538199998440000"
"7,098",1,"517,434.223499998450000","158,403.933800000700000"
"7,099",1,"514,023.970600001510000","182,498.474100001160000"
"7,100",4,"528,156.350599996750000","181,812.425999999050000"
"7,101",1,"514,356.312399998310000","182,004.054200001060000"
"7,102",2,"518,370.031300000850000","158,761.058400001380000"
"7,103",1,"516,462.811899997290000","157,456.123799998310000"
"7,104",1,"514,943.181000001730000","155,243.493900001050000"
"7,105",4,"514,558.783900000150000","161,258.829100001600000"
"7,106",1,"510,095.154200002550000","194,362.184000000360000"
"7,107",2,"509,356.201399996880000","129,272.974899999800000"
"7,108",4,"512,534.250000000000000","191,484.198199998590000"
"7,109",1,"516,395.545500002800000","161,044.643699999900000"
"7,110",3,"521,695.287500001490000","179,775.768599998210000"
"7,111",1,"518,270.818999998270000","160,956.850999999790000"
"7,112",1,"518,787.765199996530000","159,469.804999999700000"
"7,113",5,"536,037.844999998810000","178,147.109600000080000"
"7,114",1,"516,862.769100002940000","158,160.625100001690000"
"7,115",1,"517,170.499399997290000","157,572.520399998870000"
"7,116",1,"519,531.795699998740000","159,874.683800000700000"
"7,117",1,"514,254.293899998070000","182,324.271999999880000"
"7,118",2,"521,878.422200001780000","168,418.362599998710000"
"7,119",3,"529,122.037500001490000","165,979.541600000110000"
"7,120",1,"515,351.088600002230000","156,935.509300000970000"
"7,121",4,"495,176.224100001160000","94,483.969200000167000"
"7,122",3,"513,387.248499996960000","186,390.815999999640000"
"7,123",1,"529,284.461900003250000","165,198.265700001270000"
"7,124",3,"511,450.745499998330000","193,647.499000001700000"
"7,125",1,"517,893.178499996660000","157,597.811999998990000"
"7,126",4,"516,956.150100000200000","149,502.839400000870000"
"7,127",1,"495,731.475100003180000","120,648.129399999980000"
"7,128",1,"518,727.501500003040000","158,279.274599999190000"
"7,129",1,"516,658.369999997320000","156,185.943300001320000"
"7,130",4,"506,094.704000003640000","145,293.037999998780000"
"7,131",1,"516,957.575599998240000","158,113.813299998640000"
"7,132",3,"515,087.276799999180000","157,778.899399999530000"
"7,133",1,"516,458.435000002380000","157,213.334899999200000"
"7,134",1,"517,134.684500001370000","157,206.462400000540000"
"7,135",1,"515,962.588299997150000","155,822.512099999930000"
"7,136",1,"517,276.916599996390000","157,866.754399999980000"
"7,137",1,"543,725.060500003400000","138,235.898699998860000"
"7,138",1,"516,580.741800002750000","157,776.895199999210000"
"7,139",4,"499,480.128200002010000","157,189.030000001190000"
"7,140",1,"518,174.678099997340000","157,776.867600001390000"
"7,141",1,"517,304.317299999300000","157,076.056699998680000"
"7,142",1,"516,151.846100002530000","157,062.232700001450000"
"7,143",1,"514,959.795299999420000","155,582.175000000750000"
"7,144",2,"501,427.236500002440000","155,265.276999998840000"
"7,145",1,"515,833.706000000240000","155,369.298000000420000"
"7,146",1,"516,096.909500002860000","157,404.490899998690000"
"7,147",1,"512,352.142499998210000","134,390.066899999980000"
"7,148",1,"515,566.827699996530000","154,219.254200000320000"
"7,149",1,"515,915.423299998040000","152,638.626099999990000"
"7,150",2,"503,591.447800002990000","123,551.796399999410000"
"7,151",1,"516,756.981299996380000","156,970.528599999850000"
"7,152",1,"516,969.259300000970000","156,961.648099999870000"
"7,153",1,"515,415.557199999690000","156,945.283700000490000"
"7,154",1,"566,210.510099999610000","85,878.281100001186000"
"7,155",1,"515,942.722199998800000","154,538.187800001350000"
"7,156",3,"532,834.457099996510000","150,982.523600000890000"
"7,157",1,"516,838.852700002490000","157,619.963199999180000"
"7,158",1,"516,370.529799997810000","157,612.243400000040000"
"7,159",1,"517,209.225800000130000","156,632.577899999920000"
"7,160",3,"565,760.442400000990000","88,339.358800001442000"
"7,161",1,"543,247.320600003000000","139,162.507699999960000"
"7,162",3,"518,316.980599999430000","138,922.348499998450000"
"7,163",1,"504,287.385899998250000","88,295.508099999279000"
"7,164",2,"519,052.713299997150000","119,296.092000000180000"
"7,165",1,"501,098.487800002100000","125,500.668600000440000"
"7,166",2,"490,918.397600002590000","125,359.051100000740000"
"7,167",2,"491,981.529299996790000","125,069.941100001340000"
"7,168",4,"490,932.952299997210000","122,152.914099998770000"
"7,169",4,"492,597.152199998500000","110,905.531199999150000"
"7,170",5,"502,685.846799999480000","130,479.034499999140000"
"7,171",1,"500,637.511600002650000","90,767.187300000340000"
"7,172",3,"501,409.244400002060000","121,060.291600000110000"
"7,173",2,"510,743.717900000510000","128,469.463399998840000"
"7,174",4,"510,469.657300002870000","140,439.913300000130000"
"7,175",3,"509,795.555200003090000","126,684.188999999310000"
"7,176",4,"518,920.572400003670000","139,543.886199999600000"
"7,177",1,"503,577.775600001220000","126,352.217900000510000"
"7,178",3,"574,165.740900002420000","86,585.425400000066000"
"7,179",2,"566,045.642800003290000","86,109.366399999708000"
"7,180",1,"562,507.165100000800000","84,594.737599998713000"
"7,181",1,"561,300.557700000700000","84,187.147999998182000"
"7,182",1,"518,023.810300000010000","157,327.744899999350000"
"7,183",1,"516,904.260300002990000","157,547.200199998920000"
"7,184",1,"516,931.355099998410000","157,557.710299998520000"
"7,185",1,"515,202.134800001980000","156,799.847300000490000"
"7,186",1,"512,280.557599999010000","188,408.151099998500000"
"7,187",3,"515,867.947200000290000","202,201.961699999870000"
"7,188",2,"520,911.407200001180000","196,701.530000001190000"
"7,189",3,"520,522.757799997930000","196,562.535199999810000"
"7,190",3,"522,677.196299999950000","173,039.581900000570000"
"7,191",4,"513,794.567400000990000","182,942.754799999300000"
"7,192",2,"501,088.815800003710000","160,624.806099999700000"
"7,193",2,"499,611.222999997440000","160,669.956900000570000"
"7,194",1,"518,164.854400001470000","158,927.199000000950000"
"7,195",1,"517,941.570200003680000","158,382.102000001820000"
"7,196",2,"499,849.338699996470000","156,732.113299999390000"
"7,197",1,"518,432.500699996950000","159,567.066799998280000"
"7,198",3,"499,914.932700000700000","159,196.857400000100000"
"7,199",3,"499,387.113799996670000","166,539.139400001620000"
"7,200",3,"515,125.931599996980000","147,034.238600000740000"
"7,201",1,"514,380.931299999360000","182,051.996599998330000"
"7,202",4,"493,387.963200002910000","114,625.052700001750000"
"7,203",1,"515,091.438900001350000","157,001.505899999290000"
"7,204",1,"515,724.848499998450000","155,256.223799999800000"
"7,205",4,"511,807.324100002650000","136,806.209300000220000"
"7,206",3,"521,231.316200003030000","191,795.266800001260000"
"7,207",2,"516,306.686700001360000","139,323.086800001560000"
"7,208",1,"519,040.917700000110000","161,550.919500000770000"
"7,209",5,"493,865.048500001430000","112,666.093400001530000"
"7,210",4,"521,149.307199999690000","178,545.655299998820000"
"7,211",3,"514,157.860500000420000","160,412.341600000860000"
"7,212",2,"499,985.196000002320000","161,191.613299999390000"
"7,213",1,"518,372.728500001130000","158,152.923399999740000"
"7,214",1,"518,646.717399999500000","157,655.649099998180000"
"7,215",1,"518,584.262900002300000","157,630.290300000460000"
"7,216",4,"503,818.879699997600000","174,412.152399998160000"
"7,217",1,"516,363.768799997870000","161,123.529599998150000"
"7,218",4,"539,911.631200000640000","159,785.669700000440000"
"7,219",1,"521,181.903700001540000","159,860.603799998760000"
"7,220",1,"514,725.722599998120000","182,366.222399998460000"
"7,221",1,"514,801.997800000010000","182,297.079300001260000"
"7,222",4,"506,142.510799996550000","170,346.336800001560000"
"7,223",2,"521,585.807099998000000","169,846.350999999790000"
"7,224",2,"521,696.212899997830000","168,730.623300001030000"
"7,225",1,"515,132.685999996960000","156,934.288300000130000"
"7,226",3,"515,584.892300002280000","184,451.377099998300000"
"7,227",2,"513,137.173100002110000","184,476.125700000670000"
"7,228",3,"540,164.178199999030000","146,964.239999998360000"
"7,229",3,"517,075.763199999930000","150,316.081799998880000"
"7,230",1,"516,523.824799999590000","148,911.634399998930000"
"7,231",3,"518,464.873300001030000","146,517.574700001630000"
"7,232",1,"516,674.256599999960000","156,248.115699999030000"
"7,233",1,"516,577.757200002670000","156,211.142999999230000"
"7,234",1,"515,836.170699998740000","157,206.154300000520000"
"7,235",1,"516,530.694499999280000","155,833.432000000030000"
"7,236",2,"515,355.613099999730000","157,741.209199998530000"
"7,237",1,"543,533.507799997930000","138,256.650899998840000"
"7,238",1,"478,860.284999996420000","98,013.679999999702000"
"7,239",1,"516,695.123099997640000","155,791.057599999010000"
"7,240",1,"517,280.750100001690000","157,701.118200000380000"
"7,241",1,"517,216.070000000300000","157,783.848400000480000"
"7,242",3,"490,254.658799998460000","106,532.312500000000000"
"7,243",3,"513,426.674000002440000","134,525.579900000240000"
"7,244",2,"515,114.658500000830000","155,384.658199999480000"
"7,245",1,"516,314.277800001200000","157,394.116599999370000"
"7,246",1,"517,657.432800002400000","156,997.248100001360000"
"7,247",1,"516,893.909000001850000","156,877.281100001190000"
"7,248",2,"514,078.401500001550000","154,079.947500001640000"
"7,249",1,"515,923.300300002100000","151,988.999699998650000"
"7,250",1,"516,695.397100001570000","155,680.722899999470000"
"7,251",1,"562,842.671800002460000","85,271.793299999088000"
"7,252",1,"515,087.863600000740000","156,870.372499998660000"
"7,253",3,"499,152.668700002130000","154,654.820000000300000"
"7,254",1,"515,751.520800001920000","157,336.956300001590000"
"7,255",3,"538,738.458999998870000","150,825.669300001110000"
"7,256",1,"517,230.540299996730000","156,603.366300001740000"
"7,257",1,"515,361.527300000190000","154,374.680599998680000"
"7,258",4,"509,028.516800001260000","138,513.473700001840000"
"7,259",1,"516,406.303300000730000","139,166.646699998530000"
"7,260",3,"498,130.504900000990000","119,099.315699998290000"
"7,261",1,"499,392.756599999960000","119,607.451099999250000"
"7,262",1,"483,224.906700000170000","102,085.523299999540000"
"7,263",4,"484,375.451700001960000","101,221.823399998250000"
"7,264",2,"503,122.573600001630000","125,912.818100001660000"
"7,265",3,"509,470.850199997430000","125,270.332100000230000"
"7,266",2,"496,590.356799997390000","118,112.368900001050000"
"7,267",1,"510,831.727899998430000","92,019.637800000608000"
"7,268",4,"511,285.912199996410000","123,822.080899998550000"
"7,269",4,"492,631.057999998330000","116,031.097199998800000"
"7,270",2,"513,134.439400002360000","134,121.229600001130000"
"7,271",3,"491,193.570799998940000","109,142.083599999550000"
"7,272",1,"501,446.998700000350000","122,276.822000000630000"
"7,273",3,"484,342.820399999620000","109,063.949900001290000"
"7,274",5,"515,629.066299997270000","130,233.120400000360000"
"7,275",3,"511,163.659900002180000","128,085.823499999940000"
"7,276",2,"543,453.365999996660000","139,421.470800001170000"
"7,277",2,"503,684.702299997210000","126,137.424400001760000"
"7,278",4,"495,221.058700002730000","92,843.969500001520000"
"7,279",1,"568,477.152400001880000","87,852.358399998397000"
"7,280",1,"510,397.527599997820000","131,188.739900000390000"
"7,281",1,"565,022.218400001530000","85,327.802499998361000"
"7,282",1,"562,527.875399999320000","84,337.358800001442000"
"7,283",1,"562,391.012900002300000","84,286.314699999988000"
"7,284",1,"515,016.528099998830000","156,956.014400001620000"
"7,285",3,"526,666.585900001230000","164,103.090999998150000"
"7,286",5,"520,263.625799998640000","207,437.151900000870000"
"7,287",4,"505,828.117200002070000","207,484.385499998930000"
"7,288",5,"510,537.490800000730000","205,922.548599999400000"
"7,289",4,"520,627.625399999320000","197,210.576699998230000"
"7,290",1,"515,756.586900003250000","157,319.084600001570000"
"7,291",2,"522,275.718900002540000","169,277.483100000770000"
"7,292",1,"518,467.422600001100000","157,546.188299998640000"
"7,293",1,"517,073.968000002210000","157,567.788100000470000"
"7,294",4,"527,459.725100003180000","155,606.807399999350000"
"7,295",1,"517,227.302400000390000","156,235.807599999010000"
"7,296",1,"509,954.606200002130000","194,665.490100000050000"
"7,297",3,"511,286.238899998370000","154,467.598600000140000"
"7,298",3,"500,493.194799996910000","198,688.247299999000000"
"7,299",5,"536,103.482500001790000","184,502.214099999520000"
"7,300",3,"506,853.275799997150000","128,079.270700000230000"
"7,301",1,"519,020.876400001350000","158,360.454999998210000"
"7,302",1,"517,122.990599997340000","156,563.019900001590000"
"7,303",1,"517,420.835400000210000","156,916.575599998240000"
"7,304",4,"528,469.184900000690000","158,806.004599999640000"
